calculation_id,application_id,calculation_name,input_fields,formula_version,result,units,calculated_at,policy_context,expected_interpretation
APP-000006-CALC-22,APP-000006,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,742,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000007-CALC-01,APP-000007,gross_monthly_income,income.annual_amount,v1.0.0,11125.00,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000007-CALC-02,APP-000007,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,11125.00,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000007-CALC-03,APP-000007,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,3671.29,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000007-CALC-04,APP-000007,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,4895.00,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000007-CALC-05,APP-000007,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3300,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000007-CALC-06,APP-000007,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.4400,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000007-CALC-07,APP-000007,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,6230.00,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000007-CALC-08,APP-000007,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.9500,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000007-CALC-09,APP-000007,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.9500,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
APP-000007-CALC-10,APP-000007,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.9500,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000007-CALC-11,APP-000007,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,21000.00,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000007-CALC-12,APP-000007,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.0500,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000007-CALC-13,APP-000007,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,27156.92,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000007-CALC-14,APP-000007,funds_to_close_available,assets.eligible_close_amount,v1.0.0,28992.57,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000007-CALC-15,APP-000007,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000007-CALC-16,APP-000007,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,1835.65,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000007-CALC-17,APP-000007,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,0.50,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000007-CALC-18,APP-000007,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000007-CALC-19,APP-000007,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,54,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000007-CALC-20,APP-000007,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.2658,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000007-CALC-21,APP-000007,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,2.99,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000007-CALC-22,APP-000007,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,706,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000008-CALC-01,APP-000008,gross_monthly_income,income.annual_amount,v1.0.0,9400.00,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000008-CALC-02,APP-000008,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,9400.00,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000008-CALC-03,APP-000008,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,2725.38,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000008-CALC-04,APP-000008,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,3102.00,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000008-CALC-05,APP-000008,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2899,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000008-CALC-06,APP-000008,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3300,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000008-CALC-07,APP-000008,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,6298.00,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000008-CALC-08,APP-000008,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000008-CALC-09,APP-000008,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
APP-000008-CALC-10,APP-000008,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000008-CALC-11,APP-000008,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,88000.00,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000008-CALC-12,APP-000008,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.2000,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000008-CALC-13,APP-000008,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,83280.62,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000008-CALC-14,APP-000008,funds_to_close_available,assets.eligible_close_amount,v1.0.0,100723.05,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000008-CALC-15,APP-000008,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000008-CALC-16,APP-000008,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,21803.04,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000008-CALC-17,APP-000008,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,8.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000008-CALC-18,APP-000008,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000008-CALC-19,APP-000008,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,11,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000008-CALC-20,APP-000008,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.6949,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000008-CALC-21,APP-000008,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,3.12,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000008-CALC-22,APP-000008,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,742,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000009-CALC-01,APP-000009,gross_monthly_income,income.annual_amount,v1.0.0,9091.67,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000009-CALC-02,APP-000009,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,9091.67,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000009-CALC-03,APP-000009,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,2637.63,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000009-CALC-04,APP-000009,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,3363.92,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000009-CALC-05,APP-000009,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2901,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000009-CALC-06,APP-000009,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3700,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000009-CALC-07,APP-000009,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,5727.75,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000009-CALC-08,APP-000009,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000009-CALC-09,APP-000009,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
APP-000009-CALC-10,APP-000009,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000009-CALC-11,APP-000009,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,80000.00,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
APP-000009-CALC-12,APP-000009,down_payment_pct,underwriting_calculations.down_payment_amount|properties.purchase_price,v1.0.0,0.2000,RATIO,2026-08-12,POL-AST-002,Contribution as a share of price.
APP-000009-CALC-13,APP-000009,cash_to_close,underwriting_calculations.down_payment_amount|loans.closing_costs|loans.prepaids_and_escrow|loans.seller_credits|loans.earnest_money_paid,v1.0.0,84357.87,USD,2026-08-12,POL-AST-002,Borrower funds required at settlement.
APP-000009-CALC-14,APP-000009,funds_to_close_available,assets.eligible_close_amount,v1.0.0,101238.70,USD,2026-08-12,POL-AST-001,Eligible assets available at settlement.
APP-000009-CALC-15,APP-000009,funds_shortfall,underwriting_calculations.cash_to_close|underwriting_calculations.funds_to_close_available,v1.0.0,0.00,USD,2026-08-12,POL-AST-002,Positive value means the file cannot close as structured.
APP-000009-CALC-16,APP-000009,post_close_reserves,assets.eligible_reserve_amount|underwriting_calculations.cash_to_close,v1.0.0,21101.04,USD,2026-08-12,POL-AST-003,Reserve-eligible assets surviving the settlement draw.
APP-000009-CALC-17,APP-000009,months_reserves,underwriting_calculations.post_close_reserves|underwriting_calculations.housing_expense_pitia,v1.0.0,8.00,MONTHS,2026-08-12,POL-AST-003,Reserves expressed in months of housing expense.
APP-000009-CALC-18,APP-000009,credit_utilization,credit_accounts.balance|credit_accounts.credit_limit,v1.0.0,0.2800,RATIO,2026-08-12,POL-CRD-003,Risk context only; never a policy breach on its own.
APP-000009-CALC-19,APP-000009,employment_tenure_months,employment.verified_start_date|applications.application_date,v1.0.0,4,MONTHS,2026-08-12,POL-EMP-002,"Computed from the verified start date, not the declared one."
APP-000009-CALC-20,APP-000009,payment_shock_pct,underwriting_calculations.housing_expense_pitia|applications.current_housing_payment,v1.0.0,0.0526,RATIO,2026-08-12,POL-DTI-001,Not applicable where there is no prior housing payment.
APP-000009-CALC-21,APP-000009,loan_to_income,loans.base_loan_amount|underwriting_calculations.qualifying_annual_income,v1.0.0,2.93,MULTIPLE,2026-08-12,POL-DTI-001,"Supplemental analytical measure, not an eligibility rule."
APP-000009-CALC-22,APP-000009,representative_credit_score,credit_profiles.score_1|credit_profiles.score_2|credit_profiles.score_3,v1.0.0,742,SCORE,2026-08-12,POL-CRD-001,Middle of three per borrower; lowest across borrowers.
APP-000010-CALC-01,APP-000010,gross_monthly_income,income.annual_amount,v1.0.0,8875.00,USD_PER_MONTH,2026-08-12,POL-INC-001,"Gross eligible earnings before tax, before policy adjustment."
APP-000010-CALC-02,APP-000010,qualifying_monthly_income,income.qualifying_monthly_amount,v1.0.0,8875.00,USD_PER_MONTH,2026-08-12,POL-INC-001,The income figure the affordability rules are permitted to use.
APP-000010-CALC-03,APP-000010,housing_expense_pitia,loans.principal_and_interest|properties.annual_property_tax|properties.annual_hazard_premium|properties.monthly_hoa|loans.monthly_mortgage_insurance,v1.0.0,2574.93,USD_PER_MONTH,2026-08-12,POL-DTI-001,Full qualifying housing expense; the reserve denominator.
APP-000010-CALC-04,APP-000010,total_monthly_debt,underwriting_calculations.housing_expense_pitia|liabilities.monthly_payment,v1.0.0,3372.50,USD_PER_MONTH,2026-08-12,POL-LIA-001,DTI numerator.
APP-000010-CALC-05,APP-000010,front_end_dti,underwriting_calculations.housing_expense_pitia|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.2901,RATIO,2026-08-12,POL-DTI-001,Housing ratio; advisory except on the USDA overlay.
APP-000010-CALC-06,APP-000010,back_end_dti,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income,v1.0.0,0.3800,RATIO,2026-08-12,POL-DTI-001,Principal affordability measure (AC-02).
APP-000010-CALC-07,APP-000010,residual_income_monthly,underwriting_calculations.qualifying_monthly_income|underwriting_calculations.total_monthly_debt,v1.0.0,5502.50,USD_PER_MONTH,2026-08-12,POL-DTI-001,Disposable income (AC-02 alternative measure).
APP-000010-CALC-08,APP-000010,ltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage against the value the rule uses.
APP-000010-CALC-09,APP-000010,cltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage including every subordinate lien.
APP-000010-CALC-10,APP-000010,hcltv,loans.base_loan_amount|properties.value_used_for_ltv,v1.0.0,0.8000,RATIO,2026-08-12,POL-CONV-001,Leverage counting HELOC credit lines in full.
APP-000010-CALC-11,APP-000010,down_payment_amount,properties.purchase_price|loans.base_loan_amount,v1.0.0,78000.00,USD,2026-08-12,POL-AST-002,Borrower equity contribution at purchase.
