evaluation_id,application_id,rule_id,policy_id,policy_version,policy_effective_date,source_category,severity,outcome,observed_value,comparator,threshold_value,input_fields,requires_human_review,reason
APP-000005-EVAL-006,APP-000005,CONV-PUR-002,POL-CONV-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,0.9700,<=,0.97,loans.loan_amount|properties.value_used_for_ltv|underwriting_calculations.ltv,false,Loan-to-value 97.00% against the primary_residence limit of 97.00% for this programme.
APP-000005-EVAL-007,APP-000005,CONV-PUR-003,POL-CONV-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,0.9700,>,0.80,underwriting_calculations.ltv|loans.monthly_mi,false,Mortgage insurance is required above 80 percent leverage and its premium is included in the qualifying housing expense.
APP-000005-EVAL-008,APP-000005,CRD-SCR-003,POL-CRD-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,688,>=,640,credit_profiles.representative_score,false,Representative score 688 against the applicable floor of 640.
APP-000005-EVAL-009,APP-000005,CRD-SCR-004,POL-CRD-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,21,<=,90,credit_profiles.report_date,false,Credit report is 21 days old against the 90-day window in force on the as-of date.
APP-000005-EVAL-010,APP-000005,CRD-SCR-007,POL-CRD-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,1,<,4,credit_profiles.recent_inquiries_90d,false,"1 inquiries in the 90-day lookback, below the explanation trigger."
APP-000005-EVAL-011,APP-000005,CRD-DLQ-001,POL-CRD-003,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,REFER,PASS,0,==,0,credit_accounts.housing_late_history,false,No housing payment 30 or more days past due in the last 12 months.
APP-000005-EVAL-012,APP-000005,CRD-DLQ-003,POL-CRD-003,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,ADVISORY,PASS,0.2800,<=,0.8,underwriting_calculations.credit_utilization,false,Revolving utilisation 28.00% is within the risk-note threshold.
APP-000005-EVAL-013,APP-000005,EMP-CNT-001,POL-EMP-002,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,60,>=,24,employment.start_date,false,Employment history of 60 months meets the 24-month requirement.
APP-000005-EVAL-014,APP-000005,DTI-CONV-001,POL-DTI-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,0.3900,<=,0.43,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income|underwriting_calculations.back_end_dti,false,Back-end debt-to-income 39.00% against the applicable limit of 43.00%.
APP-000005-EVAL-015,APP-000005,DTI-CONV-002,POL-DTI-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,ADVISORY,PASS,0.2900,<=,0.38,underwriting_calculations.front_end_dti,false,Housing ratio 29.00% recorded; this measure is advisory on this programme.
APP-000005-EVAL-016,APP-000005,DTI-CALC-003,POL-DTI-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,ADVISORY,PASS,8138.42,,,underwriting_calculations.residual_income_monthly,false,"Monthly disposable income 8,138.42 recorded alongside the ratio."
APP-000005-EVAL-017,APP-000005,AST-FTC-003,POL-AST-002,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,32596.16,>=,20217.12,underwriting_calculations.funds_to_close_required|underwriting_calculations.funds_to_close_available,false,"Eligible funds available 32,596.16 against 20,217.12 required at settlement."
APP-000005-EVAL-018,APP-000005,AST-RSV-002,POL-AST-003,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,4.00,>=,2,underwriting_calculations.post_close_reserves|underwriting_calculations.months_reserves,false,"Post-closing reserves of 4.00 months against the 2-month requirement for this occupancy, leverage and affordability profile."
APP-000005-EVAL-019,APP-000005,VAL-APR-001,POL-VAL-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,full_appraisal,==,full_appraisal,appraisals.valuation_method,false,Valuation method 'full_appraisal' satisfies the requirement for this transaction.
APP-000005-EVAL-020,APP-000005,VAL-APR-003,POL-VAL-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,24,<=,120,appraisals.appraisal_date,false,"Valuation is 24 days old, within the 120-day window."
APP-000005-EVAL-021,APP-000005,DOC-REQ-003,POL-DOC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,1.0000,==,1.0000,documents,false,Document completeness 100.00% (0 of 0 required documents received and current).
APP-000005-EVAL-022,APP-000005,GEN-ELG-005,POL-GEN-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,0,==,0,rule_evaluations|documents,false,"Every rule in scope had the inputs it needed, so none evaluated to INDETERMINATE."
APP-000005-EVAL-023,APP-000005,DEC-REC-001,POL-DEC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,,,,decisions|decision_reasons,false,"The recommendation is drawn from the controlled vocabulary and carries the rule ids, policy versions and calculation records supporting it."
APP-000005-EVAL-024,APP-000005,DEC-AUD-001,POL-DEC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,,,,audit_events,false,"The decision record carries the full chain: policy version, rule, calculation, evidence and reason."
APP-000006-EVAL-001,APP-000006,SEC-INJ-001,POL-SEC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,,,,documents.contains_untrusted_text,false,No applicant-supplied text required quarantine beyond the standard trust-class handling.
APP-000006-EVAL-002,APP-000006,KYC-IDV-001,POL-KYC-001,1.0,2026-01-01,REGULATORY,HARD_FAIL,PASS,VERIFIED,==,VERIFIED,verifications.identity,false,"Identity verified; name, date of birth, address and a tokenised identification number were collected and matched."
APP-000006-EVAL-003,APP-000006,FRD-IND-001,POL-FRD-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,REFER,PASS,0,==,0,documents|verifications,false,No cross-source inconsistency without an innocent arithmetic explanation was identified.
APP-000006-EVAL-004,APP-000006,GEN-ELG-003,POL-GEN-001,1.0,2026-01-01,AGENCY_INVESTOR,HARD_FAIL,PASS,312000.00,<=,832750,loans.base_loan_amount,false,Base loan amount is within the applicable one-unit conforming limit.
APP-000006-EVAL-005,APP-000006,PRP-ELG-001,POL-PRP-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,single_family_detached/1,in,"1-4 units, eligible type",properties.property_type|properties.units,false,Property type 'single_family_detached' with 1 unit(s) is eligible.
APP-000006-EVAL-006,APP-000006,CONV-PUR-002,POL-CONV-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,0.8000,<=,0.97,loans.loan_amount|properties.value_used_for_ltv|underwriting_calculations.ltv,false,Loan-to-value 80.00% against the primary_residence limit of 97.00% for this programme.
APP-000006-EVAL-007,APP-000006,CRD-SCR-003,POL-CRD-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,742,>=,620,credit_profiles.representative_score,false,Representative score 742 against the applicable floor of 620.
APP-000006-EVAL-008,APP-000006,CRD-SCR-004,POL-CRD-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,21,<=,90,credit_profiles.report_date,false,Credit report is 21 days old against the 90-day window in force on the as-of date.
APP-000006-EVAL-009,APP-000006,CRD-SCR-007,POL-CRD-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,1,<,4,credit_profiles.recent_inquiries_90d,false,"1 inquiries in the 90-day lookback, below the explanation trigger."
APP-000006-EVAL-010,APP-000006,CRD-DLQ-001,POL-CRD-003,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,REFER,PASS,0,==,0,credit_accounts.housing_late_history,false,No housing payment 30 or more days past due in the last 12 months.
APP-000006-EVAL-011,APP-000006,CRD-DLQ-003,POL-CRD-003,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,ADVISORY,PASS,0.2800,<=,0.8,underwriting_calculations.credit_utilization,false,Revolving utilisation 28.00% is within the risk-note threshold.
APP-000006-EVAL-012,APP-000006,EMP-CNT-001,POL-EMP-002,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,60,>=,24,employment.start_date,false,Employment history of 60 months meets the 24-month requirement.
APP-000006-EVAL-013,APP-000006,DTI-CONV-001,POL-DTI-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,0.3500,<=,0.43,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income|underwriting_calculations.back_end_dti,false,Back-end debt-to-income 35.00% against the applicable limit of 43.00%.
APP-000006-EVAL-014,APP-000006,DTI-CONV-002,POL-DTI-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,ADVISORY,PASS,0.2900,<=,0.38,underwriting_calculations.front_end_dti,false,Housing ratio 29.00% recorded; this measure is advisory on this programme.
APP-000006-EVAL-015,APP-000006,DTI-CALC-003,POL-DTI-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,ADVISORY,PASS,5866.25,,,underwriting_calculations.residual_income_monthly,false,"Monthly disposable income 5,866.25 recorded alongside the ratio."
APP-000006-EVAL-016,APP-000006,AST-FTC-003,POL-AST-002,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,FAIL,59350.80,>=,82431.66,underwriting_calculations.funds_to_close_required|underwriting_calculations.funds_to_close_available,false,"Eligible funds available 59,350.80 against 82,431.66 required at settlement; a shortfall of 23,080.86. This is a deterministic arithmetic failure that no compensating factor cures."
APP-000006-EVAL-017,APP-000006,AST-RSV-002,POL-AST-003,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,0.00,>=,0,underwriting_calculations.post_close_reserves|underwriting_calculations.months_reserves,false,"Post-closing reserves of 0.00 months against the 0-month requirement for this occupancy, leverage and affordability profile."
APP-000006-EVAL-018,APP-000006,VAL-APR-001,POL-VAL-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,full_appraisal,==,full_appraisal,appraisals.valuation_method,false,Valuation method 'full_appraisal' satisfies the requirement for this transaction.
APP-000006-EVAL-019,APP-000006,VAL-APR-003,POL-VAL-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,24,<=,120,appraisals.appraisal_date,false,"Valuation is 24 days old, within the 120-day window."
APP-000006-EVAL-020,APP-000006,DOC-REQ-003,POL-DOC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,1.0000,==,1.0000,documents,false,Document completeness 100.00% (0 of 0 required documents received and current).
APP-000006-EVAL-021,APP-000006,GEN-ELG-005,POL-GEN-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,0,==,0,rule_evaluations|documents,false,"Every rule in scope had the inputs it needed, so none evaluated to INDETERMINATE."
APP-000006-EVAL-022,APP-000006,DEC-REC-001,POL-DEC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,,,,decisions|decision_reasons,false,"The recommendation is drawn from the controlled vocabulary and carries the rule ids, policy versions and calculation records supporting it."
APP-000006-EVAL-023,APP-000006,DEC-AUD-001,POL-DEC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,,,,audit_events,false,"The decision record carries the full chain: policy version, rule, calculation, evidence and reason."
APP-000007-EVAL-001,APP-000007,SEC-INJ-001,POL-SEC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,,,,documents.contains_untrusted_text,false,No applicant-supplied text required quarantine beyond the standard trust-class handling.
APP-000007-EVAL-002,APP-000007,KYC-IDV-001,POL-KYC-001,1.0,2026-01-01,REGULATORY,HARD_FAIL,PASS,VERIFIED,==,VERIFIED,verifications.identity,false,"Identity verified; name, date of birth, address and a tokenised identification number were collected and matched."
APP-000007-EVAL-003,APP-000007,FRD-IND-001,POL-FRD-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,REFER,PASS,0,==,0,documents|verifications,false,No cross-source inconsistency without an innocent arithmetic explanation was identified.
APP-000007-EVAL-004,APP-000007,GEN-ELG-003,POL-GEN-001,1.0,2026-01-01,AGENCY_INVESTOR,HARD_FAIL,PASS,399000.00,<=,832750,loans.base_loan_amount,false,Base loan amount is within the applicable one-unit conforming limit.
APP-000007-EVAL-005,APP-000007,PRP-ELG-001,POL-PRP-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,single_family_detached/1,in,"1-4 units, eligible type",properties.property_type|properties.units,false,Property type 'single_family_detached' with 1 unit(s) is eligible.
APP-000007-EVAL-006,APP-000007,CONV-PUR-002,POL-CONV-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,0.9500,<=,0.97,loans.loan_amount|properties.value_used_for_ltv|underwriting_calculations.ltv,false,Loan-to-value 95.00% against the primary_residence limit of 97.00% for this programme.
APP-000007-EVAL-007,APP-000007,CONV-PUR-003,POL-CONV-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,0.9500,>,0.80,underwriting_calculations.ltv|loans.monthly_mi,false,Mortgage insurance is required above 80 percent leverage and its premium is included in the qualifying housing expense.
APP-000007-EVAL-008,APP-000007,CRD-SCR-003,POL-CRD-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,706,>=,640,credit_profiles.representative_score,false,Representative score 706 against the applicable floor of 640.
APP-000007-EVAL-009,APP-000007,CRD-SCR-004,POL-CRD-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,21,<=,90,credit_profiles.report_date,false,Credit report is 21 days old against the 90-day window in force on the as-of date.
APP-000007-EVAL-010,APP-000007,CRD-SCR-007,POL-CRD-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,1,<,4,credit_profiles.recent_inquiries_90d,false,"1 inquiries in the 90-day lookback, below the explanation trigger."
APP-000007-EVAL-011,APP-000007,CRD-DLQ-001,POL-CRD-003,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,REFER,PASS,0,==,0,credit_accounts.housing_late_history,false,No housing payment 30 or more days past due in the last 12 months.
APP-000007-EVAL-012,APP-000007,CRD-DLQ-003,POL-CRD-003,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,ADVISORY,PASS,0.2800,<=,0.8,underwriting_calculations.credit_utilization,false,Revolving utilisation 28.00% is within the risk-note threshold.
APP-000007-EVAL-013,APP-000007,EMP-CNT-001,POL-EMP-002,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,60,>=,24,employment.start_date,false,Employment history of 60 months meets the 24-month requirement.
APP-000007-EVAL-014,APP-000007,DTI-CONV-001,POL-DTI-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,FAIL,0.4400,<=,0.43,underwriting_calculations.total_monthly_debt|underwriting_calculations.qualifying_monthly_income|underwriting_calculations.back_end_dti,false,Back-end debt-to-income 44.00% against the applicable limit of 43.00%. The extension to 45.00% was not available: 0 documented compensating factor(s) against the 2 required. The affordability limit is breached.
APP-000007-EVAL-015,APP-000007,DTI-BRE-001,POL-DTI-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,0.4400,<=,0.43,rule_evaluations,false,"The breach is reported with its computed value 44.00%, the threshold 43.00% it failed, the rule DTI-CONV-001 and the policy version that set it."
APP-000007-EVAL-016,APP-000007,DTI-CONV-002,POL-DTI-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,ADVISORY,PASS,0.3300,<=,0.38,underwriting_calculations.front_end_dti,false,Housing ratio 33.00% recorded; this measure is advisory on this programme.
APP-000007-EVAL-017,APP-000007,DTI-CALC-003,POL-DTI-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,ADVISORY,PASS,6230.00,,,underwriting_calculations.residual_income_monthly,false,"Monthly disposable income 6,230.00 recorded alongside the ratio."
APP-000007-EVAL-018,APP-000007,AST-FTC-003,POL-AST-002,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,28992.57,>=,27156.92,underwriting_calculations.funds_to_close_required|underwriting_calculations.funds_to_close_available,false,"Eligible funds available 28,992.57 against 27,156.92 required at settlement."
APP-000007-EVAL-019,APP-000007,AST-RSV-002,POL-AST-003,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,FAIL,0.50,>=,4,underwriting_calculations.post_close_reserves|underwriting_calculations.months_reserves,false,"Post-closing reserves of 0.50 months against the 4-month requirement for this occupancy, leverage and affordability profile."
APP-000007-EVAL-020,APP-000007,VAL-APR-001,POL-VAL-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,full_appraisal,==,full_appraisal,appraisals.valuation_method,false,Valuation method 'full_appraisal' satisfies the requirement for this transaction.
APP-000007-EVAL-021,APP-000007,VAL-APR-003,POL-VAL-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,24,<=,120,appraisals.appraisal_date,false,"Valuation is 24 days old, within the 120-day window."
APP-000007-EVAL-022,APP-000007,DOC-REQ-003,POL-DOC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,1.0000,==,1.0000,documents,false,Document completeness 100.00% (0 of 0 required documents received and current).
APP-000007-EVAL-023,APP-000007,GEN-ELG-005,POL-GEN-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,CONDITIONAL,PASS,0,==,0,rule_evaluations|documents,false,"Every rule in scope had the inputs it needed, so none evaluated to INDETERMINATE."
APP-000007-EVAL-024,APP-000007,DEC-REC-001,POL-DEC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,,,,decisions|decision_reasons,false,"The recommendation is drawn from the controlled vocabulary and carries the rule ids, policy versions and calculation records supporting it."
APP-000007-EVAL-025,APP-000007,DEC-AUD-001,POL-DEC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,,,,audit_events,false,"The decision record carries the full chain: policy version, rule, calculation, evidence and reason."
APP-000008-EVAL-001,APP-000008,SEC-INJ-001,POL-SEC-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,,,,documents.contains_untrusted_text,false,No applicant-supplied text required quarantine beyond the standard trust-class handling.
APP-000008-EVAL-002,APP-000008,KYC-IDV-001,POL-KYC-001,1.0,2026-01-01,REGULATORY,HARD_FAIL,PASS,VERIFIED,==,VERIFIED,verifications.identity,false,"Identity verified; name, date of birth, address and a tokenised identification number were collected and matched."
APP-000008-EVAL-003,APP-000008,FRD-IND-001,POL-FRD-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,REFER,PASS,0,==,0,documents|verifications,false,No cross-source inconsistency without an innocent arithmetic explanation was identified.
APP-000008-EVAL-004,APP-000008,GEN-ELG-003,POL-GEN-001,1.0,2026-01-01,AGENCY_INVESTOR,HARD_FAIL,PASS,352000.00,<=,832750,loans.base_loan_amount,false,Base loan amount is within the applicable one-unit conforming limit.
APP-000008-EVAL-005,APP-000008,PRP-ELG-001,POL-PRP-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,single_family_detached/1,in,"1-4 units, eligible type",properties.property_type|properties.units,false,Property type 'single_family_detached' with 1 unit(s) is eligible.
APP-000008-EVAL-006,APP-000008,CONV-PUR-002,POL-CONV-001,1.0,2026-01-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,0.8000,<=,0.97,loans.loan_amount|properties.value_used_for_ltv|underwriting_calculations.ltv,false,Loan-to-value 80.00% against the primary_residence limit of 97.00% for this programme.
APP-000008-EVAL-007,APP-000008,CRD-SCR-003,POL-CRD-001,2.0,2026-07-01,SYNTHETIC_INTERNAL_POLICY,HARD_FAIL,PASS,742,>=,620,credit_profiles.representative_score,false,Representative score 742 against the applicable floor of 620.
